matched_string,repository,file_path,line_number,line_content
oeis.org/A002113,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,361,https://oeis.org/A002113 十进制回文数
oeis.org/A043269,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,362,https://oeis.org/A043269 digsum(A002113(n))
oeis.org/A070199,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,363,https://oeis.org/A070199 Number of palindromes of length <= n
oeis.org/A002779,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,364,https://oeis.org/A002779 回文平方数
oeis.org/A002778,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,365,https://oeis.org/A002778 Numbers whose square is a palindrome
oeis.org/A002781,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,366,https://oeis.org/A002781 回文立方数
oeis.org/A002780,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,367,https://oeis.org/A002780 Numbers whose cube is a palindrome
oeis.org/A002385,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,368,https://oeis.org/A002385 回文素数
oeis.org/A006567,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,370,https://oeis.org/A006567 反素数 emirp (primes whose reversal is a different prime)
oeis.org/A003459,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,372,https://oeis.org/A003459 绝对素数/可交换素数 Absolute primes (or permutable primes): every permutation of the digits is a prime
oeis.org/A007500,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,374,https://oeis.org/A007500 Primes whose reversal in base 10 is also prime
oeis.org/A006995,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,375,https://oeis.org/A006995 二进制回文数
oeis.org/A007632,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,376,https://oeis.org/A007632 既是二进制回文数又是十进制回文数
oeis.org/A090994,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,378,https://oeis.org/A090994 Number of meaningful differential operations of the n-th order on the space R^9
oeis.org/A052944,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,383,https://oeis.org/A052944 a(n) = 2^n + n - 1  Shortest length of bit-string containing all bit-strings of given length n
oeis.org/A004780,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,415,// 是否有两个相邻的 1    有 https://oeis.org/A004780 没有 https://oeis.org/A003714
oeis.org/A003714,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,415,// 是否有两个相邻的 1    有 https://oeis.org/A004780 没有 https://oeis.org/A003714
oeis.org/A004753,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,418,// 是否有两个相邻的 0（不考虑前导零）    有 https://oeis.org/A004753 没有 https://oeis.org/A003754
oeis.org/A003754,github.com/EndlessCheng/codeforces-go,copypasta/bits.go,418,// 是否有两个相邻的 0（不考虑前导零）    有 https://oeis.org/A004753 没有 https://oeis.org/A003754
oeis.org/A031878,github.com/EndlessCheng/codeforces-go,copypasta/graph.go,45,https://oeis.org/A031878 Maximal number of edges in Hamiltonian path in complete graph on n nodes
oeis.org/A000110,github.com/EndlessCheng/codeforces-go,copypasta/search.go,23,集合划分（贝尔数）https://oeis.org/A000110
oeis.org/A038206,github.com/EndlessCheng/codeforces-go,copypasta/search.go,43,"https://oeis.org/A038206 Can express a(n) with the digits of a(n)^2 in order, only adding plus signs"
oeis.org/A104113,github.com/EndlessCheng/codeforces-go,copypasta/search.go,45,"https://oeis.org/A104113 Numbers which when chopped into one, two or more parts, added and squared result in the same number"
oeis.org/A236753,github.com/EndlessCheng/codeforces-go,copypasta/search.go,56,https://oeis.org/A236753 任意长度 Number of simple (non-intersecting) directed paths in (n X n)-grid graph
oeis.org/A096969,github.com/EndlessCheng/codeforces-go,copypasta/search.go,60,https://oeis.org/A096969 Number of directed Hamiltonian paths in (n X n)-grid graph
oeis.org/A001411,github.com/EndlessCheng/codeforces-go,copypasta/search.go,63,https://oeis.org/A001411 Number of n-step self-avoiding walks on square lattice
oeis.org/A046170,github.com/EndlessCheng/codeforces-go,copypasta/search.go,66,"https://oeis.org/A046170 Number of self-avoiding walks on a 2-D lattice of length n which start at the origin, take first step in the {+1,0} direction and whose vertices are always nonnegative in x and y"
oeis.org/A007764,github.com/EndlessCheng/codeforces-go,copypasta/search.go,69,https://oeis.org/A007764 Number of non-intersecting (or self-avoiding) rook paths joining opposite corners of an n X n grid
oeis.org/A038373,github.com/EndlessCheng/codeforces-go,copypasta/search.go,75,https://oeis.org/A038373 Number of n-step self-avoiding paths on quadrant grid starting at quadrant origin
oeis.org/A145157,github.com/EndlessCheng/codeforces-go,copypasta/search.go,81,"https://oeis.org/A145157 Number of Greek-key tours on an n X n board; i.e., self-avoiding walks on n X n grid starting in top left corner"
oeis.org/A000532,github.com/EndlessCheng/codeforces-go,copypasta/search.go,84,https://oeis.org/A000532 Number of Hamiltonian paths from NW to SW corners in an n X n grid
oeis.org/A000129,github.com/EndlessCheng/codeforces-go,copypasta/search.go,87,"https://oeis.org/A000129 Pell numbers: a(0) = 0, a(1) = 1; for n > 1, a(n) = 2*a(n-1) + a(n-2)"
oeis.org/A048739,github.com/EndlessCheng/codeforces-go,copypasta/search.go,91,https://oeis.org/A048739 A000129 的前缀和
oeis.org/A001333,github.com/EndlessCheng/codeforces-go,copypasta/search.go,93,"https://oeis.org/A001333 Number of n-step non-selfintersecting paths starting at (0,0) with steps of types (1,0), (-1,0) or (0,1)"
oeis.org/A059481,github.com/EndlessCheng/codeforces-go,copypasta/search.go,512,"// 方案数 H(n,k)=C(n+k-1,k) https://oeis.org/A059481"
oeis.org/A000110,github.com/EndlessCheng/codeforces-go,copypasta/search.go,699,// 集合划分（贝尔数）https://oeis.org/A000110
oeis.org/A005001,github.com/EndlessCheng/codeforces-go,copypasta/search.go,700,// 前缀和即递归次数  https://oeis.org/A005001 看 n+1 项
oeis.org/A002113,github.com/EndlessCheng/codeforces-go,copypasta/common.go,1177,// https://oeis.org/A002113
oeis.org/A002620,github.com/EndlessCheng/codeforces-go,copypasta/strings.go,682,// https://oeis.org/A002620 全为 a 的字符串的奇回文子串个数 floor((n+1)^2/4)
oeis.org/A002620,github.com/EndlessCheng/codeforces-go,copypasta/strings.go,683,// https://oeis.org/A002620 全为 a 的字符串的偶回文子串个数 floor(n^2/4)
oeis.org/A000217,github.com/EndlessCheng/codeforces-go,copypasta/strings.go,684,// https://oeis.org/A000217 全为 a 的字符串的回文子串个数 n*(n+1)/2
oeis.org/A053411,github.com/EndlessCheng/codeforces-go,copypasta/geometry.go,144,https://oeis.org/A053411 Circle numbers
oeis.org/A136485,github.com/EndlessCheng/codeforces-go,copypasta/geometry.go,147,https://oeis.org/A136485 Number of unit square lattice cells enclosed by origin centered circle of diameter n
oeis.org/A000244,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,140,https://oeis.org/A000244 3^n 子集的子集个数
oeis.org/A001142,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,144,杨辉三角每行之积 https://oeis.org/A001142 a(n) = Product_{k=1..n} k^(2k-1-n)
oeis.org/A002109,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,147,https://oeis.org/A002109 Hyperfactorials: Product_{k=1..n} k^k
oeis.org/A024493,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,149,"隔三组合数 https://oeis.org/A024493 https://oeis.org/A024494 https://oeis.org/A024495 C(n,0) + C(n,3) + ... + C(n,3[n/3])"
oeis.org/A024494,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,149,"隔三组合数 https://oeis.org/A024493 https://oeis.org/A024494 https://oeis.org/A024495 C(n,0) + C(n,3) + ... + C(n,3[n/3])"
oeis.org/A024495,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,149,"隔三组合数 https://oeis.org/A024493 https://oeis.org/A024494 https://oeis.org/A024495 C(n,0) + C(n,3) + ... + C(n,3[n/3])"
oeis.org/A038503,github.com/EndlessCheng/codeforces-go,copypasta/math_comb.go,150,隔四组合数 https://oeis.org/A038503 https://oeis.org/A038504 https://oeis.org/A038505 https://oeis.org/A000749
